0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
4	5	5	7	9	6	1	1	2
10	18	14	15	28	19	14	1	3
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
12	15	14	18	15	7	13	2	6
17	31	32	24	33	32	21	12	9
35	47	35	49	58	46	24	4	8
68	76	79	84	113	112	68	9	19
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
30	32	39	25	31	42	24	7	9
59	81	67	45	63	63	42	17	16
52	62	78	69	75	74	43	12	14
59	95	79	70	95	102	41	11	18
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	3	2	0	1	2	0	0	1
19	18	21	17	28	18	22	3	6
78	90	93	76	114	108	54	18	18
67	85	77	75	117	111	50	20	17
128	164	131	137	122	133	60	15	20
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
17	28	27	16	22	16	4	8	5
51	69	63	66	74	56	32	12	11
87	119	104	85	109	82	43	23	13
189	208	201	214	267	216	124	33	43
167	182	178	192	227	132	59	16	31
135	152	156	162	148	85	42	8	18
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
3	9	12	5	6	7	7	1	4
121	171	131	143	150	155	73	23	39
109	138	120	95	133	133	66	22	33
82	115	115	111	130	88	48	14	22
256	335	289	309	363	265	132	32	55
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
27	38	28	23	26	45	20	2	11
73	66	59	62	70	76	56	10	14
113	128	126	136	164	140	79	31	21
161	201	203	197	222	201	76	24	32
149	200	150	182	195	167	72	18	36
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
24	24	29	31	30	36	22	6	9
54	67	67	52	75	81	38	22	20
102	131	108	118	120	142	90	25	28
123	150	151	161	159	150	75	14	34
198	278	211	213	281	277	90	34	38
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
239	295	249	274	337	373	185	68	60
72	92	67	72	99	105	55	14	27
116	127	101	122	141	141	84	14	29
128	127	165	153	150	145	84	26	36
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
6	5	8	5	3	7	4	0	1
65	75	73	53	73	76	60	6	11
26	50	41	38	40	44	28	14	5
46	79	60	64	75	82	52	15	11
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
17	6	14	15	25	12	7	2	5
25	29	21	25	23	29	15	5	4
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0
20	25	20	15	30	19	14	5	6
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0

