0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	3	0
0	0	0	0	0	0	0	23	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
4	9	6	9	23	9	8	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	1	0	1	1	0	0	0
5	4	6	8	9	6	4	0	0
4	9	6	1	0	0	0	16	29
0	0	0	9	8	13	11	16	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2	3	6	2	2	1	2	0	0
6	6	3	8	7	4	6	0	0
8	10	12	9	10	10	7	0	0
6	8	9	4	5	11	3	0	0
20	26	25	29	28	25	8	0	0
34	28	30	30	54	48	27	0	0
11	7	12	10	9	12	10	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2	2	8	3	2	3	4	0	0
15	10	10	5	8	7	15	0	0
12	14	15	18	19	13	18	0	0
23	24	24	20	21	23	12	0	0
1	4	2	9	3	3	2	0	0
15	12	14	13	19	12	12	0	0
17	25	12	26	23	19	21	0	0
24	23	26	15	24	18	13	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2	5	2	3	3	5	1	0	0
2	0	4	2	3	1	3	0	0
13	12	8	11	11	13	3	0	0
23	31	22	10	19	17	23	0	0
14	10	15	8	17	7	11	0	0
15	16	18	10	14	21	9	0	0
11	26	25	21	31	24	15	0	0
13	11	13	7	15	14	12	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2	2	4	3	5	1	3	0	0
8	14	4	4	9	9	14	0	0
24	29	32	17	32	29	15	0	0
15	7	13	9	20	12	9	0	0
14	10	14	14	12	19	14	0	0
25	25	23	29	26	29	16	0	0
19	19	26	17	18	21	16	0	0
39	48	51	52	48	41	20	0	0
25	34	22	18	21	28	13	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
5	5	4	5	9	7	8	0	0
19	15	26	17	26	17	17	0	0
24	23	29	20	34	38	17	0	0
20	27	20	26	30	30	16	0	0
7	14	15	11	16	24	17	0	0
30	35	36	30	26	34	17	0	0
16	23	11	17	8	14	6	0	0
28	37	46	27	46	42	20	0	0
29	20	25	32	43	24	7	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
9	16	13	6	9	9	3	0	0
6	2	10	3	3	2	1	0	0
5	3	5	3	5	3	4	0	0
26	22	22	22	26	27	12	0	0
17	20	22	19	15	17	8	0	0
49	57	44	67	59	47	10	0	21
0	0	35	47	79	59	38	66	40
24	30	37	42	33	34	23	0	0
41	34	38	30	31	21	19	0	0
67	69	59	59	68	60	26	0	0
50	47	49	56	53	33	23	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
1	6	5	2	5	6	2	0	0
15	13	16	22	21	10	2	0	0
11	17	20	19	12	10	10	0	0
32	21	25	29	28	15	8	0	0
31	41	33	0	0	7	13	0	70
27	17	14	21	38	37	22	26	0
53	52	53	64	68	58	46	0	0
32	28	27	32	45	25	17	0	0
34	38	38	42	0	0	0	1	92
0	80	105	99	97	39	15	106	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
4	5	8	4	4	8	6	0	0
25	28	18	15	31	21	12	0	0
5	17	11	11	10	10	7	0	0
19	34	32	24	42	29	22	0	0
38	36	37	30	36	35	14	0	0
46	57	64	35	58	49	29	0	0
44	47	50	51	56	32	21	0	0
38	60	50	49	53	51	22	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	1	0	0
1	1	3	3	2	1	0	0	0
10	8	10	7	15	14	3	0	0
85	119	99	93	102	105	69	0	0
40	30	33	19	26	3	0	0	57
0	16	40	42	46	38	22	55	3
14	8	18	17	20	5	8	0	0
44	52	59	46	50	45	16	0	0
84	97	94	80	93	60	36	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	1	2	2	2	0	0
1	4	3	1	0	1	0	0	0
9	9	11	4	7	8	10	0	0
13	19	14	15	15	14	20	0	0
5	10	8	16	9	10	6	0	0
58	64	56	63	45	54	16	0	11
0	0	0	31	49	39	10	70	53
22	32	32	32	36	19	20	0	0
51	0	0	44	59	53	36	67	87
35	49	38	51	40	38	17	0	0
112	127	108	107	123	121	73	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2	2	1	1	1	2	1	0	0
10	12	15	6	7	14	11	0	0
10	16	9	9	13	22	7	0	0
9	14	9	9	5	11	9	0	0
58	35	54	51	54	55	40	0	0
38	33	29	37	37	31	19	0	0
32	43	41	51	40	51	38	0	0
65	70	76	74	92	67	27	0	0
30	28	32	30	31	23	9	0	0
23	29	32	32	40	26	22	0	0
69	34	0	15	73	62	30	54	120
71	100	96	79	79	86	46	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
4	2	5	3	5	2	5	0	0
4	8	4	7	6	11	8	0	0
7	10	5	9	5	11	10	0	0
25	17	29	19	0	0	0	47	59
37	46	44	48	38	44	34	5	0
32	40	41	43	50	51	36	0	0
25	24	28	33	20	38	20	0	0
46	47	61	60	62	51	33	0	0
40	45	37	30	33	39	12	0	0
42	53	38	53	60	54	30	0	0
54	66	67	51	51	37	23	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	3	4	2	3	5	4	0	0
14	9	13	14	15	10	10	0	0
22	21	21	21	23	27	15	0	0
10	8	10	7	5	10	5	0	0
8	6	9	2	15	10	8	0	0
29	28	17	26	25	30	22	0	0
30	39	53	41	43	33	28	0	0
34	26	39	30	35	33	16	0	0
50	66	46	57	73	64	22	0	0
57	80	58	58	78	80	25	0	0
78	100	102	97	91	83	38	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
11	20	18	12	10	18	3	0	0
181	180	171	188	217	39	28	130	214
115	128	116	112	134	128	73	0	0
47	58	41	49	55	65	48	0	0
20	13	20	19	25	29	12	0	0
21	28	20	19	38	25	23	0	0
51	70	65	70	58	60	38	0	0
62	53	0	0	47	61	34	51	75
54	63	59	76	50	54	31	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
2	9	4	5	11	9	2	0	0
6	9	10	2	5	8	7	0	0
10	9	9	4	9	9	7	0	0
14	11	17	10	18	21	9	0	0
24	18	11	19	23	22	19	0	0
16	13	18	16	0	0	0	0	56
0	19	46	37	39	37	34	65	0
27	20	40	26	32	37	32	0	0
26	21	31	33	26	23	13	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	1	1	0	1	0	0	0	0
2	3	5	1	3	5	1	0	0
14	18	14	12	16	19	19	0	0
16	21	15	9	19	13	9	0	0
17	13	16	17	16	20	8	0	0
50	42	48	45	60	52	43	0	0
15	20	25	28	23	19	17	0	0
15	0	0	36	47	51	41	43	68
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
1	0	1	0	3	0	1	0	0
37	30	37	33	35	42	35	0	0
10	22	22	15	12	11	7	0	0
8	15	11	6	10	10	6	0	0
10	19	12	17	18	21	12	0	0
3	14	13	7	3	14	5	0	0
0	0	0	0	0	0	0	0	0
